# City name -> IANA time zone, sorted by name for binary search.
# Generated by scripts/cities.py from GeoNames cities15000 (https://www.geonames.org),
# licensed under CC BY 4.0. Do not edit by hand.
karengera	Africa/Kigali
karera	Asia/Kolkata
kargil	Asia/Kolkata
karhal	Asia/Kolkata
karhula	Europe/Helsinki
kari	Africa/Lagos
karia ba mohamed	Africa/Casablanca
kariapatti	Asia/Kolkata
kariba	Africa/Harare
kariega	Africa/Johannesburg
karikatto	Asia/Kolkata
karimabad	Asia/Karachi
karimganj	Asia/Kolkata
karimnagar	Asia/Kolkata
karin	Europe/Istanbul
karingal	Asia/Kolkata
karitahena	America/Bogota
kariya	Asia/Tokyo
karjan	Asia/Kolkata
karjat	Asia/Kolkata
karkala	Asia/Kolkata
karkh slukh	Asia/Baghdad
karkuk	Asia/Baghdad
karlebo	Europe/Copenhagen
karlova ves	Europe/Bratislava
karlovac	Europe/Zagreb
karlovo	Europe/Sofia
karlovy vary	Europe/Prague
karlowice rozanka	Europe/Warsaw
karlsfeld	Europe/Berlin
karlshamn	Europe/Stockholm
karlshorst	Europe/Berlin
karlskoga	Europe/Stockholm
karlskrona	Europe/Stockholm
karlsruhe	Europe/Berlin
karlstad	Europe/Stockholm
karlstadt	Europe/Berlin
karmala	Asia/Kolkata
karmana	Asia/Tehran
karmi'el	Asia/Jerusalem
karmi’el	Asia/Jerusalem
karmpala	Asia/Baghdad
karmāla	Asia/Kolkata
karnal	Asia/Kolkata
karnaphuli	Asia/Dhaka
karnobat	Europe/Sofia
karnāl	Asia/Kolkata
karo	Asia/Kolkata
karochi	Asia/Karachi
karoi	Africa/Harare
karokan	Asia/Manila
karol bagh	Asia/Kolkata
karol bagkh	Asia/Kolkata
karol bāgh	Asia/Kolkata
karoliniskes	Europe/Vilnius
karoliniškės	Europe/Vilnius
karonga	Africa/Blantyre
karor	Asia/Karachi
karori	Pacific/Auckland
karow	Europe/Berlin
karpala	Asia/Baghdad
karpinsk	Asia/Yekaterinburg
karratha	Australia/Perth
karrefur	America/Port-au-Prince
kars	Europe/Istanbul
karsiyaka	Europe/Istanbul
kartachena	America/Bogota
kartageno	America/Bogota
kartagyna	America/Bogota
kartahena	America/Bogota
kartajena	America/Bogota
kartajyna	America/Bogota
kartakhena	America/Bogota
kartakhena de indijas	America/Bogota
kartakhna	America/Bogota
kartaly	Asia/Yekaterinburg
kartarpur	Asia/Kolkata
kartasura	Asia/Jakarta
karthikappally	Asia/Kolkata
karti	Asia/Tbilisi
karttaum	Africa/Khartoum
kartum	Africa/Khartoum
kartuzy	Europe/Warsaw
kartārpur	Asia/Kolkata
karubara	Asia/Baghdad
karugari	America/Edmonton
karuizawa	Asia/Tokyo
karukh	Asia/Kabul
karumalur	Asia/Kolkata
karumandi chellipalaiyam	Asia/Kolkata
karumattampatti	Asia/Kolkata
karumālūr	Asia/Kolkata
karumāndi chellipālaiyam	Asia/Kolkata
karungappalli	Asia/Kolkata
karur	Asia/Kolkata
karuri	Africa/Nairobi
karusi	Africa/Bujumbura
karutahena	America/Bogota
karuva	Asia/Kolkata
karuvanthuruthy	Asia/Kolkata
karvina	Europe/Prague
karviná	Europe/Prague
karwar	Asia/Kolkata
karād	Asia/Kolkata
karāla	Asia/Kolkata
karāwalnagar	Asia/Kolkata
karīmganj	Asia/Kolkata
karīmnagar	Asia/Kolkata
karłowice różanka	Europe/Warsaw
karşıyaka	Europe/Istanbul
kas	Africa/Khartoum
kasa	Europe/Moscow
kasaali	Africa/Kampala
kasabalanka	Africa/Casablanca
kasabeullangka	Africa/Casablanca
kasabilanika	Africa/Casablanca
kasablank	Africa/Casablanca
kasablanka	Africa/Casablanca
kasablankae	Africa/Casablanca
kasaburanka	Africa/Casablanca
kasagara	Asia/Urumqi
kasai	Asia/Tokyo
kasama	Africa/Lusaka
kasamatsucho	Asia/Tokyo
kasamatsuchō	Asia/Tokyo
kasambya	Africa/Kampala
kasamwa	Africa/Dar_es_Salaam
kasan	Europe/Moscow
kasanda	Africa/Kampala
kasangati	Africa/Kampala
kasangulu	Africa/Kinshasa
kasanje	Africa/Kampala
kasaoka	Asia/Tokyo
kasara	Asia/Kolkata
kasaragod	Asia/Kolkata
kasba	Asia/Kolkata
kasba tadla	Africa/Casablanca
kaschgar	Asia/Urumqi
kaseda shirakame	Asia/Tokyo
kasempa	Africa/Lusaka
kasese	Africa/Kampala
kaset sombun	Asia/Bangkok
kaset wisai	Asia/Bangkok
kaseu si	Asia/Urumqi
kasganj	Asia/Kolkata
kasgar	Asia/Urumqi
kasgara	Asia/Urumqi
kasgaras	Asia/Urumqi
kash	Asia/Urumqi
kashan	Asia/Tehran
kashgar	Asia/Urumqi
kashgar kona shahr	Asia/Urumqi
kashgar kone shahr	Asia/Urumqi
kashghr	Asia/Urumqi
kashi	Asia/Kolkata
kashi shi	Asia/Urumqi
kashiba	Asia/Tokyo
kashihara	Asia/Tokyo
kashihara shi	Asia/Tokyo
kashima	Asia/Tokyo
kashima shi	Asia/Tokyo
kashin	Europe/Moscow
kashing	Asia/Shanghai
kashing hsien	Asia/Shanghai
kashipur	Asia/Kolkata
kashira	Europe/Moscow
kashiwa	Asia/Tokyo
kashiwara	Asia/Tokyo
kashiwazaki	Asia/Tokyo
kashkar	Asia/Urumqi
kashmar	Asia/Tehran
kashmor	Asia/Karachi
kashqar	Asia/Urumqi
kashugaru	Asia/Urumqi
kashugaru shi	Asia/Urumqi
kasi	Asia/Kolkata
kasibugga	Asia/Kolkata
kasihan	Asia/Jakarta
kasimov	Europe/Moscow
kasipalaiyam	Asia/Kolkata
kasjgar	Asia/Urumqi
kasli	Asia/Yekaterinburg
kasoa	Africa/Accra
kasongo	Africa/Lubumbashi
kasongo lunda	Africa/Kinshasa
kasozi	Africa/Kampala
kaspiysk	Europe/Moscow
kasrawad	Asia/Kolkata
kasrāwad	Asia/Kolkata
kassala	Africa/Khartoum
kassambya	Africa/Dar_es_Salaam
kassel	Europe/Berlin
kasserine	Africa/Tunis
kastamonu	Europe/Istanbul
kastanayevo	Europe/Moscow
kasterlee	Europe/Brussels
kasuga	Asia/Tokyo
kasugai	Asia/Tokyo
kasukabe	Asia/Tokyo
kasulu	Africa/Dar_es_Salaam
kasumi	Asia/Tokyo
kasumigaura	Asia/Tokyo
kasungu	Africa/Blantyre
kasur	Asia/Karachi
kaszgar	Asia/Urumqi
kasāra	Asia/Kolkata
katabi	Africa/Kampala
katagami	Asia/Tokyo
kataiya	Asia/Kolkata
katak	Asia/Kolkata
kataka	Asia/Kolkata
katakam	Asia/Kolkata
katakku	Asia/Kolkata
katalem va sadat shahr	Asia/Tehran
katanawa	Asia/Tokyo
katanda	Africa/Lubumbashi
katangi	Asia/Kolkata
katano	Asia/Tokyo
katanu	Africa/Porto-Novo
kataragama	Asia/Colombo
katasina	Africa/Lagos
katav ivanovsk	Asia/Yekaterinburg
kataysk	Asia/Yekaterinburg
katchek	Asia/Shanghai
katemandu	Asia/Kathmandu
katerero	Africa/Dar_es_Salaam
katerini	Europe/Athens
katerinoslav	Europe/Kyiv
katerynivka	Europe/Kyiv
katerynoslav	Europe/Kyiv
kateríni	Europe/Athens
katesh	Africa/Dar_es_Salaam
katete	Africa/Lusaka
kateumandu	Asia/Kathmandu
katghora	Asia/Kolkata
kath manthu	Asia/Kathmandu
katha	Asia/Yangon
kathamadaum	Asia/Kathmandu
kathamadaum mahanagarapalika	Asia/Kathmandu
kathamadu	Asia/Kathmandu
kathamandu	Asia/Kathmandu
katheru	Asia/Kolkata
kathhara	Asia/Kolkata
kathhāra	Asia/Kolkata
kathlal	Asia/Kolkata
kathlāl	Asia/Kolkata
kathmandau	Asia/Kathmandu
kathmandou	Asia/Kathmandu
kathmandu	Asia/Kathmandu
kathor	Asia/Kolkata
kathu	Asia/Bangkok
kathua	Asia/Kolkata
kati	Africa/Bamako
katihar	Asia/Kolkata
katima mulilo	Africa/Windhoek
katiola	Africa/Abidjan
katirur	Asia/Kolkata
katisina	Africa/Lagos
katk	Asia/Kolkata
katmando	Asia/Kathmandu
katmandoe	Asia/Kathmandu
katmandou	Asia/Kathmandu
katmandu	Asia/Kathmandu
katmanduo	Asia/Kathmandu
katmandw	Asia/Kathmandu
katmandww	Asia/Kathmandu
katmantou	Asia/Kathmandu
katmantu	Asia/Kathmandu
kato	Asia/Tokyo
kato lakatameia	Asia/Nicosia
kato polemidia	Asia/Nicosia
katobu	Asia/Makassar
katoke	Africa/Kampala
katol	Asia/Kolkata
katomanzu	Asia/Kathmandu
katori shi	Asia/Tokyo
katoro	Africa/Dar_es_Salaam
katowice	Europe/Warsaw
katoya	Asia/Kolkata
katpadi	Asia/Kolkata
katras	Asia/Kolkata
katrineholm	Europe/Stockholm
katsina	Africa/Lagos
katsina ala	Africa/Lagos
katsuina	Africa/Lagos
katsuragi	Asia/Tokyo
katsuren haebaru	Asia/Tokyo
katsushika	Asia/Tokyo
katsuta	Asia/Tokyo
katsuura	Asia/Tokyo
katsuyama	Asia/Tokyo
katsyna	Africa/Lagos
kattak	Asia/Kolkata
kattake	Asia/Kolkata
kattanam	Asia/Kolkata
kattaqo'rg'on shahri	Asia/Samarkand
kattaqo’rg’on shahri	Asia/Samarkand
kattatturai	Asia/Kolkata
kattipparutti	Asia/Kolkata
kattivakkam	Asia/Kolkata
kattivākkam	Asia/Kolkata
kattumannarkoil	Asia/Kolkata
kattur	Asia/Kolkata
katumba	Africa/Dar_es_Salaam
katunayaka	Asia/Colombo
katutura	Africa/Windhoek
katwa	Africa/Lubumbashi
katwijk aan zee	Europe/Amsterdam
katy	America/Chicago
katālem va sādāt shahr	Asia/Tehran
katō	Asia/Tokyo
kauaguchi	Asia/Tokyo
kauasaki	Asia/Tokyo
kaube	Asia/Tokyo
kaufbeuren	Europe/Berlin
kauhava	Europe/Helsinki
kaukauna	America/Chicago
kaulalampur	Asia/Kuala_Lumpur
kaulsdorf	Europe/Berlin
kaulunas	Asia/Hong_Kong
kaunas	Europe/Vilnius
kaupmannahoefn	Europe/Copenhagen
kaura namoda	Africa/Lagos
kavadarci	Europe/Skopje
kavaguchi	Asia/Tokyo
kavagucis	Asia/Tokyo
kavaguti	Asia/Tokyo
kavaje	Europe/Tirane
kavajë	Europe/Tirane
kavakli	Europe/Istanbul
kavaklı	Europe/Istanbul
kavala	Europe/Athens
kavalerovo	Asia/Vladivostok
kavali	Asia/Kolkata
kavanur	Asia/Kolkata
kavaquci	Asia/Tokyo
kavar	Asia/Tehran
kavasaki	Asia/Tokyo
kavasakis	Asia/Tokyo
kavasi'unga	Asia/Taipei
kavaszaki	Asia/Tokyo
kaveripatnam	Asia/Kolkata
kavisuryanagar	Asia/Kolkata
kavukatti	Asia/Kolkata
kavála	Europe/Athens
kavār	Asia/Tehran
kawachi nagano	Asia/Tokyo
kawage	Asia/Tokyo
kawaghwtshy	Asia/Tokyo
kawagoe	Asia/Tokyo
kawaguchi	Asia/Tokyo
kawaguti chhi	Asia/Tokyo
kawagutsi	Asia/Tokyo
kawagwchy saytama	Asia/Tokyo
kawagwchy sayytama	Asia/Tokyo
kawalu	Asia/Jakarta
kawambwa	Africa/Lusaka
kawaminami	Asia/Tokyo
kawanishi	Asia/Tokyo
kawanoecho	Asia/Tokyo
kawanoechō	Asia/Tokyo
kawardha	Asia/Kolkata
kawasaki	Asia/Tokyo
kawasaki chhi	Asia/Tokyo
kawasaki city	Asia/Tokyo
kawasaki si	Asia/Tokyo
kawasaky	Asia/Tokyo
kawasaky kanagawa	Asia/Tokyo
kawasan penempatan ulu benut lima	Asia/Kuala_Lumpur
kawasan penempatan ulu benut tiga	Asia/Kuala_Lumpur
kawasan penempatan ulu sungai benut	Asia/Kuala_Lumpur
kawasan perindustrian cheng	Asia/Kuala_Lumpur
kawasi	Asia/Jayapura
kawhsywngh	Asia/Taipei
kawit	Asia/Manila
kawkalpan	America/Mexico_City
kawkareik	Asia/Yangon
kawlalampexr	Asia/Kuala_Lumpur
kawm hamadah	Africa/Cairo
kawm ḩamādah	Africa/Cairo
kawtemalasiti	America/Guatemala
kawthoung	Asia/Yangon
kax	Asia/Urumqi
kaxgar	Asia/Urumqi
kaya	Africa/Ouagadougou
kayalpattinam	Asia/Kolkata
kayamkulam	Asia/Kolkata
kayan	Asia/Yangon
kayanza	Africa/Bujumbura
kayao	America/Lima
kayar	Africa/Dakar
kayaro	Africa/Cairo
kayaseri	Europe/Istanbul
kayaw	America/Lima
kayayw	America/Lima
kayes	Africa/Bamako
kayfin	Asia/Shanghai
kayfng	Asia/Shanghai
kayfngh	Asia/Shanghai
kayfyng	Asia/Shanghai
kaying	Asia/Shanghai
kayiseri	Europe/Istanbul
kayna	Africa/Lubumbashi
kaynasli	Europe/Istanbul
kaynaşlı	Europe/Istanbul
kayonza	Africa/Kigali
kayro	Africa/Cairo
kayseri	Europe/Istanbul
kaysville	America/Denver
kayunga	Africa/Kampala
kaywhsywng	Asia/Taipei
kayyerkan	Asia/Krasnoyarsk
kazablanka	Africa/Casablanca
kazablanko	Africa/Casablanca
kazamplan'ka	Africa/Casablanca
kazan	Europe/Moscow
kazan'	Europe/Moscow
kazan' osh	Europe/Moscow
kazana	Europe/Moscow
kazane	Europe/Moscow
kazani	Europe/Moscow
kazanj	Europe/Moscow
kazanlak	Europe/Sofia
kazano	Europe/Moscow
kazerun	Asia/Tehran
kazincbarcika	Europe/Budapest
kazo	Asia/Tokyo
kaédi	Africa/Nouakchott
kaélé	Africa/Douala
kaïs	Africa/Algiers
kağızman	Europe/Istanbul
kbk	America/Toronto
kbombole	Africa/Dakar
kchaj feng	Asia/Shanghai
kchun ming	Asia/Shanghai
kchun san	Asia/Shanghai
ke bu er	Asia/Kabul
ke cho	Asia/Bangkok
ke er duo wa	America/Argentina/Cordoba
ke er man	Asia/Tehran
ke er man sha he	Asia/Tehran
ke la chi	Asia/Karachi
ke la ke fu	Europe/Warsaw
ke la si nuo da er	Europe/Moscow
ke lei ta luo	America/Mexico_City
ke lei wei li ge	Europe/Kyiv
ke li wo luo ge	Europe/Kyiv
ke long	Europe/Berlin
ke lun po	Asia/Colombo
ke macina	Africa/Bamako
ke mai luo wo	Asia/Novokuznetsk
ke na ke li	Africa/Conakry
ke ni ya	Europe/Istanbul
ke qia ban ba	America/La_Paz
ke shi dian	America/Chicago
ke ta	Asia/Kolkata
ke ta ke	Asia/Kolkata
ke tu mu	Africa/Khartoum
ke tuo nu	Africa/Porto-Novo
ke wng ka	America/Guayaquil
ke ze ke de	Asia/Kolkata
ke zhi	Asia/Kolkata
keacci	Asia/Kolkata
kealambea	Asia/Colombo
kealikkeat	Asia/Kolkata
kealikkeat jilla	Asia/Kolkata
kean'ya	Europe/Istanbul
kearney	America/Chicago
kearns	America/Denver
kearny	America/New_York
keat hong village	Asia/Singapore
kebaika sahira	America/Toronto
kebec vile	America/Toronto
kebek	America/Toronto
kebeko	America/Toronto
kebeku	America/Toronto
kebekurbo	America/Toronto
kebemer	Africa/Dakar
kebili	Africa/Tunis
kebomas	Asia/Jakarta
kebonarun	Asia/Jakarta
kebri dahar	Africa/Addis_Ababa
kecho	Asia/Bangkok
kecskemet	Europe/Budapest
kecskemét	Europe/Budapest
kedainiai	Europe/Vilnius
kedia	Asia/Kolkata
kediri	Asia/Jakarta
kedougou	Africa/Dakar
kedrovka	Asia/Novokuznetsk
kedungwaru	Asia/Jakarta
kedungwuni	Asia/Jakarta
kedzierzyn kozle	Europe/Warsaw
keelung	Asia/Taipei
keene	America/New_York
keetmanshoop	Africa/Windhoek
keevallur	Asia/Kolkata
keezhkulam	Asia/Kolkata
kefamenanu	Asia/Makassar
keffi	Africa/Lagos
keflavik	Atlantic/Reykjavik
keflavík	Atlantic/Reykjavik
kegalle	Asia/Colombo
kehl	Europe/Berlin
kei tai shi	Asia/Shanghai
keicho	Asia/Bangkok
keighley	Europe/London
keilor east	Australia/Melbourne
keip taoun	Africa/Johannesburg
keipeutaun	Africa/Johannesburg
keiptaun	Africa/Johannesburg
keiptauna	Africa/Johannesburg
keiptaunas	Africa/Johannesburg
keiptauns	Africa/Johannesburg
keirao bitra	Asia/Kolkata
keizer	America/Los_Angeles
kejptaun	Africa/Johannesburg
keju	Europe/Kyiv
kejuots	Asia/Tokyo
kekem	Africa/Douala
kekri	Asia/Kolkata
kel'n	Europe/Berlin
kelaa kebira	Africa/Tunis
kelaat mgouna	Africa/Casablanca
kelaniya	Asia/Colombo
kelar	Asia/Baghdad
kele	Africa/Addis_Ababa
kelenfoeld	Europe/Budapest
kelenföld	Europe/Budapest
keletalo	America/Mexico_City
keleuman	Asia/Tehran
kelgari	America/Edmonton
kelgery	America/Edmonton
kelheim	Europe/Berlin
kelibia	Africa/Tunis
kelishad va sudarjan	Asia/Tehran
kelkheim	Europe/Berlin
kelkit	Europe/Istanbul
kellabine	Africa/Tunis
keller	America/Chicago
kellyville	Australia/Sydney
keln	Europe/Berlin
kelnas	Europe/Berlin
kelne	Europe/Berlin
kelni	Europe/Berlin
kelo	Africa/Ndjamena
kelowna	America/Vancouver
kelīshād va sūdarjān	Asia/Tehran
kemalpasa	Europe/Istanbul
kemalpaşa	Europe/Istanbul
kembangan	Asia/Singapore
kemelobo	Asia/Novokuznetsk
kemer	Asia/Novokuznetsk
kemerava	Asia/Novokuznetsk
kemerobho	Asia/Novokuznetsk
kemerova	Asia/Novokuznetsk
kemerovas	Asia/Novokuznetsk
kemerovo	Asia/Novokuznetsk
kemerovo khot	Asia/Novokuznetsk
kemerovuo	Asia/Novokuznetsk
kemerowo	Asia/Novokuznetsk
kemi	Europe/Helsinki
kemise	Africa/Addis_Ababa
kemisē	Africa/Addis_Ababa
kempas	Asia/Kuala_Lumpur
kempek	America/Toronto
kempen	Europe/Berlin
kempston	Europe/London
kempston hardwick	Europe/London
kempten (allgaeu)	Europe/Berlin
kempten (allgäu)	Europe/Berlin
kemri	Asia/Kolkata
kemrī	Asia/Kolkata
ken caryl	America/Denver
kencong	Asia/Jakarta
kenda	Asia/Kolkata
kendal	Europe/London
kendale lakes	America/New_York
kendall	America/New_York
kendall west	America/New_York
kendari	Asia/Makassar
kendraparha	Asia/Kolkata
kendrāparha	Asia/Kolkata
kenema	Africa/Freetown
keng bun chhi	Asia/Shanghai
keng chiu chhi	Asia/Shanghai
keng hau	Asia/Hong_Kong
keng tung	Asia/Yangon
kenge	Africa/Kinshasa
kenilworth	Europe/London
keningau	Asia/Kuching
kenitra	Africa/Casablanca
kenmore	America/Los_Angeles
kennedij	America/Bogota
kennedy	America/Bogota
kennedy park	America/Toronto
kennedy street	America/New_York
kennedy town	Asia/Hong_Kong
kenner	America/Chicago
kennesaw	America/New_York
kennewick	America/Los_Angeles
kenol	Africa/Nairobi
kenora	America/Winnipeg
kenosha	America/Chicago
kenscoff	America/Port-au-Prince
kensington	America/New_York
kensington cedar cottage	America/Vancouver
kensington chinatown	America/Toronto
kent	America/Los_Angeles
kentau	Asia/Almaty
kentron	Asia/Yerevan
kentwood	America/Detroit
kenwood	America/Chicago
keonjhargarh	Asia/Kolkata
kep	Asia/Phnom_Penh
kep taun	Africa/Johannesburg
kep tavun	Africa/Johannesburg
kepa ta'una	Africa/Johannesburg
kepala batas	Asia/Kuala_Lumpur
kepanjen	Asia/Jakarta
kepata'una	Africa/Johannesburg
kepetapo	America/Mexico_City
kepong	Asia/Kuala_Lumpur
keputaun	Africa/Johannesburg
keraci	Asia/Karachi
keratsini	Europe/Athens
keratsíni	Europe/Athens
kerava	Europe/Helsinki
kerbala	Asia/Baghdad
kerbela	Asia/Baghdad
kerch	Europe/Simferopol
kercha	Africa/Addis_Ababa
kere ta ro	America/Mexico_City
kerec	Asia/Tehran
keredi	Asia/Tehran
keredzas	Asia/Tehran
keredzh	Asia/Tehran
keren	Africa/Asmara
keretaro	America/Mexico_City
kerezh	Asia/Tehran
kericho	Africa/Nairobi
kerkandi	Asia/Kolkata
kerkera	Africa/Algiers
kerki	Asia/Ashgabat
kerkouk	Asia/Baghdad
kerkrade	Europe/Amsterdam
kerkuek	Asia/Baghdad
kerkuk	Asia/Baghdad
kerman	Asia/Tehran
kermanas	Asia/Tehran
kermani	Asia/Tehran
kermano	Asia/Tehran
kermansah	Asia/Tehran
kermansaho	Asia/Tehran
kermanschah	Asia/Tehran
kermanshah	Asia/Tehran
kermanshahan	Asia/Tehran
kermanshakh	Asia/Tehran
kermon	Asia/Tehran
kernersville	America/New_York
kerou	Africa/Porto-Novo
kerouane	Africa/Conakry
kerpen	Europe/Berlin
kerrville	America/Chicago
kertih	Asia/Kuala_Lumpur
kertosono	Asia/Jakarta
keru	Asia/Kolkata
kerugoya	Africa/Nairobi
keruman	Asia/Tehran
kerumansha	Asia/Tehran
kerun	Europe/Berlin
kerur	Asia/Kolkata
kerūr	Asia/Kolkata
kesabpur	Asia/Dhaka
kesan	Europe/Istanbul
kesariya	Asia/Kolkata
kesariyā	Asia/Kolkata
kescio	Asia/Bangkok
kesennuma	Asia/Tokyo
keshod	Asia/Kolkata
keshorai patan	Asia/Kolkata
keshorai pātan	Asia/Kolkata
kesinga	Asia/Kolkata
keskin	Europe/Istanbul
kesklinn	Europe/Tallinn
keson siti	Asia/Manila
kessel lo	Europe/Brussels
kestel	Europe/Istanbul
keswick	America/Toronto
keszthely	Europe/Budapest
keta	Africa/Accra
ketanggungan	Asia/Jakarta
ketou	Africa/Porto-Novo
ketrzyn	Europe/Warsaw
ketta	Asia/Karachi
kettering	Europe/London
kety	Europe/Warsaw
keulakupeu	Europe/Warsaw
keulaseunodaleu	Europe/Moscow
keulaseunoyaleuseukeu	Asia/Krasnoyarsk
keulen	Europe/Berlin
keulibiliheu	Europe/Kyiv
keur médoune	Africa/Dakar
keurmedoune	Africa/Dakar
kevek tava	America/Toronto
kevelaer	Europe/Berlin
kew	Australia/Melbourne
kew gardens	America/New_York
kew gardens hills	America/New_York
key west	America/New_York
keyfeng shehiri	Asia/Shanghai
keynsham	Europe/London
keypmannahavn	Europe/Copenhagen
keyptaun	Africa/Johannesburg
keyptawn	Africa/Johannesburg
keyro	Africa/Cairo
keysborough	Australia/Melbourne
kezmarok	Europe/Bratislava
kezon siti	Asia/Manila
kezonurbo	Asia/Manila
keşan	Europe/Istanbul
kežmarok	Europe/Bratislava
kfar saba	Asia/Jerusalem
kfar yona	Asia/Jerusalem
kfaryona	Asia/Jerusalem
kh ri wi rikh	Europe/Kyiv
kh wang cu	Asia/Seoul
kh wibek	America/Toronto
kh'juston	America/Chicago
kh'oms	Asia/Damascus
kha rac	Asia/Tehran
kha san	Europe/Moscow
kha wa saki	Asia/Tokyo
kha wangu chi	Asia/Tokyo
khaalgan	Asia/Shanghai
khabarabad	Asia/Tehran
khabarausk	Asia/Vladivostok
khabarobhaska	Asia/Vladivostok
khabarovasaka	Asia/Vladivostok
khabarovka	Asia/Vladivostok
khabarovs'k	Asia/Vladivostok
khabarovsk	Asia/Vladivostok
khabarovska	Asia/Vladivostok
khabarovskaj	Asia/Vladivostok
khabarwfsk	Asia/Vladivostok
khabarwwsk	Asia/Vladivostok
khabarābād	Asia/Tehran
khabul	Asia/Kabul
khachiodzhi	Asia/Tokyo
khachiodzi	Asia/Tokyo
khachrod	Asia/Kolkata
khada	Asia/Kolkata
khadbari	Asia/Kathmandu
khadjibey	Europe/Kyiv
khadki	Asia/Kolkata
khadyzhensk	Europe/Moscow
khadzhibej	Europe/Kyiv
khagaria	Asia/Kolkata
khagaul	Asia/Kolkata
khagrachhari	Asia/Dhaka
khai gala	Asia/Karachi
khai hong chhi	Asia/Shanghai
khai phong	Asia/Shanghai
khail'	Asia/Riyadh
khair	Asia/Kolkata
khaira	Asia/Kolkata
khairabad	Asia/Kolkata
khairagarh	Asia/Kolkata
khairpur	Asia/Karachi
khairpur mir's	Asia/Karachi
khairpur mir’s	Asia/Karachi
khairpur nathan shah	Asia/Karachi
khairpur tamewah	Asia/Karachi
khairtal	Asia/Kolkata
khairābād	Asia/Kolkata
khairāgarh	Asia/Kolkata
khajdarabad	Asia/Kolkata
khajderabad	Asia/Kolkata
khajfon	Asia/Bangkok
khajjan	Asia/Shanghai
khajkou	Asia/Shanghai
khajoori khas	Asia/Kolkata
khajuraho group of monuments	Asia/Kolkata
khalabat	Asia/Karachi
khalandrion	Europe/Athens
khalari	Asia/Kolkata
khaleb	Asia/Damascus
khaleb khot	Asia/Damascus
khalepion	Asia/Damascus
khali kachigam	Asia/Kolkata
khalifah a city	Asia/Dubai
khalifan	Asia/Baghdad
khalilabad	Asia/Kolkata
khalis	Asia/Baghdad
khalkhal	Asia/Tehran
khalkhāl	Asia/Tehran
khalándrion	Europe/Athens
khalāri	Asia/Kolkata
khalīfān	Asia/Baghdad
khalīlābād	Asia/Kolkata
kham chau	Asia/Shanghai
khamadan	Asia/Tehran
khamamacu	Asia/Tokyo
khamaria	Asia/Kolkata
khambhaliya	Asia/Kolkata
khambhat	Asia/Kolkata
khambhāliya	Asia/Kolkata
khambhāt	Asia/Kolkata
khamburg	Europe/Berlin
khamgaon	Asia/Kolkata
khamilton	America/Toronto
khamiltun	America/Toronto
khamis mushait	Asia/Riyadh
khamkhyn	Asia/Pyongyang
khammam	Asia/Kolkata
khan na yao	Asia/Bangkok
khan neshin	Asia/Kabul
khan shaykhun	Asia/Damascus
khan yunis	Asia/Gaza
khan'chzhun	Asia/Shanghai
khan'dan'	Asia/Shanghai
khanabad	Asia/Kabul
khanapur	Asia/Kolkata
khanapuram haveli	Asia/Kolkata
khanaqin	Asia/Baghdad
khanchzhou	Asia/Shanghai
khandan	Asia/Shanghai
khandela	Asia/Kolkata
khandwa	Asia/Kolkata
khandzhou	Asia/Shanghai
khangah dogran	Asia/Karachi
khangarh	Asia/Karachi
khangdzou	Asia/Shanghai
khangzhou	Asia/Shanghai
khanh hai	Asia/Ho_Chi_Minh
khanh hoa	Asia/Ho_Chi_Minh
khaniadhana	Asia/Kolkata
khaniādhāna	Asia/Kolkata
khanna	Asia/Kolkata
khannover	Europe/Berlin
khanoj	Asia/Bangkok
khanover	Europe/Berlin
khanpur	Asia/Karachi
khanpur mahar	Asia/Karachi
khansar	Asia/Tehran
khanty mansiysk	Asia/Yekaterinburg
khanu woralaksaburi	Asia/Bangkok
khanwy	Asia/Bangkok
khanzhonkivskyi	Europe/Kyiv
khanzhonkove	Europe/Kyiv
khanzhou	Asia/Shanghai
khao saming	Asia/Bangkok
khao wong	Asia/Bangkok
khao yoi	Asia/Bangkok
khaora	Asia/Kolkata
khapa	Asia/Kolkata
khapat	Asia/Kolkata
khar'kov	Europe/Kyiv
kharabali	Europe/Astrakhan
kharagpur	Asia/Kolkata
kharakvasla	Asia/Kolkata
kharan	Asia/Karachi
kharar	Asia/Kolkata
kharare	Africa/Harare
kharareh	Africa/Harare
kharbin	Asia/Shanghai
kharbini	Asia/Shanghai
khardah	Asia/Kolkata
kharghar	Asia/Kolkata
khargone	Asia/Kolkata
kharhial	Asia/Kolkata
kharhiāl	Asia/Kolkata
kharian	Asia/Karachi
khariar road	Asia/Kolkata
kharkhauda	Asia/Kolkata
kharkiv	Europe/Kyiv
kharkivskyi masyv	Europe/Kyiv
kharkov	Europe/Kyiv
kharkwf	Europe/Kyiv
kharsia	Asia/Kolkata
khartoem	Africa/Khartoum
khartoum	Africa/Khartoum
khartoum nord	Africa/Khartoum
khartoum north	Africa/Khartoum
khartoun	Africa/Khartoum
khartsyzk	Europe/Kyiv
khartum	Africa/Khartoum
khartum nord	Africa/Khartoum
khartun	Africa/Khartoum
khartwm	Africa/Khartoum
kharupatia	Asia/Kolkata
khasab	Asia/Muscat
khasavyurt	Europe/Moscow
khash	Asia/Tehran
khashm al qirbah	Africa/Khartoum
khashuri	Asia/Tbilisi
khashymin	Asia/Ho_Chi_Minh
